nrKilled,nrWound,year,country,group,attack,target,weapon
0,0,2013,United Kingdom,Oglaigh na hEireann,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,2013,United Kingdom,Oglaigh na hEireann,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
0,0,2013,United Kingdom,Oglaigh na hEireann,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary
0,0,2013,United Kingdom,Oglaigh na hEireann,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
0,0,2013,United Kingdom,Oglaigh na hEireann,Facility/Infrastructure Attack,Business,Incendiary
0,1,2013,United Kingdom,Oglaigh na hEireann,Armed Assault,Private Citizens & Property,Firearms
0,0,2013,United Kingdom,Oglaigh na hEireann,Hijacking,Business,Explosives/Bombs/Dynamite
0,0,2013,United Kingdom,Oglaigh na hEireann,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,1,2014,United Kingdom,Oglaigh na hEireann,Armed Assault,Private Citizens & Property,Firearms
0,0,2014,United Kingdom,Oglaigh na hEireann,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,2015,United Kingdom,Oglaigh na hEireann,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,1,2015,United Kingdom,Oglaigh na hEireann,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,2015,United Kingdom,Oglaigh na hEireann,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,2015,United Kingdom,Oglaigh na hEireann,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
0,0,2015,United Kingdom,Oglaigh na hEireann,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
0,0,2015,United Kingdom,Oglaigh na hEireann,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
0,0,1998,United Kingdom,Orange Volunteers (OV),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1998,United Kingdom,Orange Volunteers (OV),Bombing/Explosion,Terrorists/Non-State Militia,Explosives/Bombs/Dynamite
0,1,1999,United Kingdom,Orange Volunteers (OV),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,1,1999,United Kingdom,Orange Volunteers (OV),Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1999,United Kingdom,Orange Volunteers (OV),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,1,1999,United Kingdom,Orange Volunteers (OV),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1999,United Kingdom,Orange Volunteers (OV),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,1,1999,United Kingdom,Orange Volunteers (OV),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,0,1999,United Kingdom,Orange Volunteers (OV),Bombing/Explosion,Business,Explosives/Bombs/Dynamite
0,50,2005,United Kingdom,Orange Volunteers (OV),Facility/Infrastructure Attack,Police,Incendiary
0,0,2009,United Kingdom,Orange Volunteers (OV),Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,1,1999,United Kingdom,Other,Armed Assault,Private Citizens & Property,Firearms
0,1,1999,United Kingdom,Other,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,1999,United Kingdom,Other,Armed Assault,Business,Firearms
0,0,1999,United Kingdom,Other,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,1999,United Kingdom,Other,Facility/Infrastructure Attack,Government (General),Incendiary
0,1,1999,United Kingdom,Other,Armed Assault,Private Citizens & Property,Firearms
0,1,1999,United Kingdom,Other,Armed Assault,Private Citizens & Property,Firearms
0,0,1999,United Kingdom,Other,Unarmed Assault,Government (Diplomatic),Melee
0,0,1999,United Kingdom,Other,Bombing/Explosion,Unknown,Explosives/Bombs/Dynamite
0,0,1999,United Kingdom,Other,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,2000,United Kingdom,Other,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,2000,United Kingdom,Other,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
0,0,2001,United Kingdom,Other,Bombing/Explosion,Business,Incendiary
0,0,2001,United Kingdom,Other,Bombing/Explosion,Business,Incendiary
0,0,2003,United Kingdom,Other,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
0,0,2006,United Kingdom,Other,Facility/Infrastructure Attack,Business,Incendiary
0,0,2006,United Kingdom,Other,Facility/Infrastructure Attack,Business,Incendiary
0,0,2006,United Kingdom,Other,Facility/Infrastructure Attack,Business,Incendiary
0,0,2007,United Kingdom,Other,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
1,0,1978,United Kingdom,Palestinians,Assassination,Government (Diplomatic),Firearms
0,1,1973,United Kingdom,Popular Front for the Liberation of Palestine (PFLP),Assassination,Private Citizens & Property,Firearms
2,9,1978,United Kingdom,Popular Front for the Liberation of Palestine (PFLP),Armed Assault,Transportation,Firearms
1,0,1970,United Kingdom,Protestant Extremists,Armed Assault,Private Citizens & Property,Firearms
1,0,1971,United Kingdom,Protestant Extremists,Facility/Infrastructure Attack,Business,Incendiary
1,0,1971,United Kingdom,Protestant Extremists,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
1,0,1971,United Kingdom,Protestant Extremists,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
1,0,1971,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Melee
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
2,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
2,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Military,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Armed Assault,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Melee
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Melee
1,0,1972,United Kingdom,Protestant Extremists,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Explosives/Bombs/Dynamite
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Government (General),Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Melee
1,0,1972,United Kingdom,Protestant Extremists,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
2,0,1972,United Kingdom,Protestant Extremists,Armed Assault,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Terrorists/Non-State Militia,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Armed Assault,Private Citizens & Property,Firearms
5,0,1972,United Kingdom,Protestant Extremists,Armed Assault,Private Citizens & Property,Firearms
1,0,1972,United Kingdom,Protestant Extremists,Armed Assault,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
2,0,1973,United Kingdom,Protestant Extremists,Assassination,Terrorists/Non-State Militia,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Terrorists/Non-State Militia,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Melee
1,0,1973,United Kingdom,Protestant Extremists,Armed Assault,Private Citizens & Property,Melee
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Terrorists/Non-State Militia,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1973,United Kingdom,Protestant Extremists,Assassination,Terrorists/Non-State Militia,Melee
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Armed Assault,Business,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
2,0,1974,United Kingdom,Protestant Extremists,Armed Assault,Terrorists/Non-State Militia,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
2,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Melee
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1974,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
2,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1975,United Kingdom,Protestant Extremists,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
1,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
2,0,1975,United Kingdom,Protestant Extremists,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
1,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
1,0,1975,United Kingdom,Protestant Extremists,Assassination,Private Citizens & Property,Firearms
